""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_symbol"
"ENSMUSG00000051424.2"	0	NA	NA	NA	NA	NA	"Olfr1184"
"ENSMUSG00000051427.14"	3556.26823746106	-0.0288481338273069	0.0816589050895955	-0.35327603028298	0.72388151355134	0.999818703842646	"Ccdc157"
"ENSMUSG00000051431.7"	0	NA	NA	NA	NA	NA	"Gpr87"
"ENSMUSG00000051435.11"	327.146982149573	0.0757267549890733	0.189095775442245	0.400467724950324	0.68881205074983	0.999818703842646	"Fhad1"
"ENSMUSG00000051437.4"	0	NA	NA	NA	NA	NA	"Ubqlnl"
"ENSMUSG00000051439.7"	350.924244634853	0.128569346093324	0.237877908928003	0.540484598476258	0.5888628796113	0.999818703842646	"Cd14"
"ENSMUSG00000051444.9"	403.97653684935	-0.0793762072650944	0.199290192155765	-0.398294599480611	0.690413040874118	0.999818703842646	"Bbs12"
"ENSMUSG00000051451.6"	5175.21843334833	-0.0729016703368059	0.0802881605807892	-0.908000255697094	0.363878086561059	0.999818703842646	"Crebzf"
"ENSMUSG00000051452.8"	0.29666027775423	-1.42033468903325	4.03133523252982	-0.352323636489524	0.72459556381054	NA	"Gm11437"
"ENSMUSG00000051455.13"	77.5463401599133	-0.385445649820718	0.403231811285233	-0.955890976439023	0.339127318349173	0.999818703842646	"Meioc"
"ENSMUSG00000051456.4"	230.055961729708	-0.0768205119295906	0.236950570736014	-0.324204798034338	0.745782989795097	0.999818703842646	"Hspb3"
"ENSMUSG00000051457.7"	41.4592563185051	0.809095142827878	0.550359558105991	1.47012099801137	0.141528986265377	0.999818703842646	"Spn"
"ENSMUSG00000051469.14"	5735.17384061633	-0.0163144846850114	0.0725558214921077	-0.224854248074168	0.822092662604266	0.999818703842646	"Zfp24"
"ENSMUSG00000051481.5"	0	NA	NA	NA	NA	NA	"Krtap31-2"
"ENSMUSG00000051483.9"	6726.07049274228	-0.0213029122344247	0.0644190361231831	-0.330692812504815	0.740876531932224	0.999818703842646	"Cbr1"
"ENSMUSG00000051486.5"	688.300493002042	-0.287982123898748	0.155288266227903	-1.854500220101	0.0636676286919352	0.999818703842646	"Pcdhb11"
"ENSMUSG00000051490.3"	0	NA	NA	NA	NA	NA	"Foxd4"
"ENSMUSG00000051493.7"	1.88954527127171	0.14861081146414	2.42931890633363	0.0611738586797672	0.951220748482761	NA	"Olfr974"
"ENSMUSG00000051495.7"	5685.71127240828	-0.0169884971416716	0.0913337463789109	-0.186004601970365	0.852441152458302	0.999818703842646	"Irf2bp2"
"ENSMUSG00000051497.15"	3204.68829520698	-0.139561430478027	0.0767983590554395	-1.81724495411783	0.0691796144110693	0.999818703842646	"Kcnj16"
"ENSMUSG00000051498.6"	82.9454671312109	-0.105319142326707	0.35866653102341	-0.293640842445465	0.769032363112139	0.999818703842646	"Tlr6"
"ENSMUSG00000051499.7"	509.946742853039	-0.00866960844751145	0.14396051287598	-0.0602221280982806	0.951978722023723	0.999818703842646	"Zfp786"
"ENSMUSG00000051502.6"	877.405809499207	-0.000185934158325998	0.116650976837685	-0.00159393571632681	0.99872822383955	0.999818703842646	"Ufsp1"
"ENSMUSG00000051503.2"	8.93167782544625	0.60754560241355	1.09676727259144	0.553942133027041	0.579618449075573	0.999818703842646	"Gm6583"
"ENSMUSG00000051504.18"	1550.50458588635	0.0236908600559754	0.114699792943396	0.206546668028134	0.836363914720911	0.999818703842646	"Siglech"
"ENSMUSG00000051506.17"	445.828111101727	-0.139447765619872	0.162810623936097	-0.856502863563775	0.391719689591833	0.999818703842646	"Wdfy4"
"ENSMUSG00000051509.6"	23.6464780598396	0.448456349223157	0.799518762625115	0.560907848804835	0.574860359141559	0.999818703842646	"Olfr414"
"ENSMUSG00000051510.13"	9949.69965554269	-0.0353014023479079	0.0823058604382483	-0.428905088409756	0.667992297027757	0.999818703842646	"Mafg"
"ENSMUSG00000051515.9"	2534.97876219571	-0.0142037119930941	0.126220580949437	-0.112530871639578	0.910402493163659	0.999818703842646	"Fam181b"
"ENSMUSG00000051517.14"	58.2905313095942	-0.249473013895062	0.401782290260438	-0.620915903817842	0.534654956507331	0.999818703842646	"Arhgef39"
"ENSMUSG00000051518.8"	1904.74323953656	0.157873263135315	0.0990845696151635	1.59331835167153	0.111088791805667	0.999818703842646	"Rps19bp1"
"ENSMUSG00000051527.11"	5475.31755684274	-0.0766483873992932	0.251442234822867	-0.304834975131721	0.760491842185265	0.999818703842646	"Usp29"
"ENSMUSG00000051528.4"	0	NA	NA	NA	NA	NA	"Olfr424"
"ENSMUSG00000051537.9"	2021.06318115813	0.199651825632519	0.108710919809883	1.836538831441	0.0662780045216422	0.999818703842646	"Gm5124"
"ENSMUSG00000051548.4"	3.73502004000236	0.628108619075576	1.46680948720787	0.428214178155615	0.668495194787543	0.999818703842646	"Gm6365"
"ENSMUSG00000051550.10"	1811.63990139776	0.00740709319083794	0.117853691499386	0.0628499039495637	0.949886026781882	0.999818703842646	"Zfp579"
"ENSMUSG00000051557.15"	1851.99516183278	0.109648248435214	0.0974230727765324	1.12548542465627	0.260383390142323	0.999818703842646	"Pusl1"
"ENSMUSG00000051579.10"	5561.65959672598	-0.085851560053902	0.097144912389821	-0.883747361976083	0.376832607146683	0.999818703842646	"Tceal8"
"ENSMUSG00000051582.2"	0	NA	NA	NA	NA	NA	"Otud6a"
"ENSMUSG00000051586.16"	11419.7014988799	0.0216623489976648	0.0922007570694243	0.234947626095453	0.814249383705582	0.999818703842646	"Mical3"
"ENSMUSG00000051590.9"	472.340740336462	-0.0804508297516126	0.192950355021077	-0.41695092886885	0.676714300822043	0.999818703842646	"Map3k19"
"ENSMUSG00000051591.4"	0	NA	NA	NA	NA	NA	"Olfr697"
"ENSMUSG00000051592.14"	0	NA	NA	NA	NA	NA	"Ccnb3"
"ENSMUSG00000051593.4"	0.163423425708962	1.49763009121278	4.07859143947117	0.367192966846163	0.713475085117878	NA	"Olfr272"
"ENSMUSG00000051596.13"	1.84460052409294	-4.06210751361891	3.08252813253876	-1.31778440908287	0.187575828519945	NA	"Otop1"
"ENSMUSG00000051599.4"	281.461520943661	0.22293618151301	0.237566944297118	0.938414147526307	0.34803161821713	0.999818703842646	"Pcdhb2"
"ENSMUSG00000051611.9"	0.784743266097282	-2.82561270735962	3.95432542569467	-0.714562511471405	0.474879416420199	NA	"Olfr112"
"ENSMUSG00000051615.14"	20435.9918930226	-0.00486015952554156	0.0582750582419338	-0.0834003375056992	0.933533220157528	0.999818703842646	"Rap2a"
"ENSMUSG00000051617.3"	807.819877056295	-0.12460999223948	0.130284721276797	-0.956443633745347	0.338848148940025	0.999818703842646	"Krt9"
"ENSMUSG00000051618.5"	0	NA	NA	NA	NA	NA	"Ubqln3"
"ENSMUSG00000051627.3"	189.825924372166	0.349705650590682	0.255548296388349	1.36845228683992	0.171170547220491	0.999818703842646	"Hist1h1e"
"ENSMUSG00000051638.1"	0.27884689255335	2.12610956852273	4.04323399902929	0.525843809443919	0.598996732835126	NA	"Gm9857"
"ENSMUSG00000051639.3"	282.893420998313	-0.673039377367425	0.936428610370206	-0.718730045103329	0.472307267367104	0.999818703842646	"Gm5812"
"ENSMUSG00000051648.13"	1.00268420173805	0.383585453633915	3.91162841876476	0.0980628558156981	0.921882382088697	NA	"Kctd19"
"ENSMUSG00000051650.11"	2804.6520968483	0.11781772168683	0.151312067656173	0.778640616785089	0.436191445915225	0.999818703842646	"B3gnt2"
"ENSMUSG00000051652.4"	2014.21590375347	-0.0129259505088902	0.121434178722842	-0.106444088845794	0.915230013911923	0.999818703842646	"Lrrc3"
"ENSMUSG00000051663.4"	16.6296558619917	-0.407353144639808	0.774763964330428	-0.525777092629564	0.599043092386548	0.999818703842646	"Pcdhb1"
"ENSMUSG00000051669.6"	265.355086051584	0.0449486770588705	0.225949114866224	0.19893274238088	0.842315356641306	0.999818703842646	"AU021092"
"ENSMUSG00000051671.7"	1324.79425558622	-0.024556274182735	0.124551384089622	-0.197157778391811	0.843704070022609	0.999818703842646	"Coa6"
"ENSMUSG00000051674.15"	14829.5371929396	-0.036146936793874	0.0767829667892002	-0.47076764945944	0.637806668890102	0.999818703842646	"Dcun1d4"
"ENSMUSG00000051675.13"	28052.4447706762	-0.0265367932338786	0.0757082510701097	-0.350513885326768	0.72595307132954	0.999818703842646	"Trim32"
"ENSMUSG00000051678.4"	406.892530747659	0.154174563745048	0.210789877409571	0.731413508275267	0.464526616760614	0.999818703842646	"Pcdhb6"
"ENSMUSG00000051680.3"	0	NA	NA	NA	NA	NA	"Olfr693"
"ENSMUSG00000051682.15"	8.05821902567559	1.45858473599325	1.05386050911077	1.38403965551758	0.16634631258366	0.999818703842646	"Treml4"
"ENSMUSG00000051687.2"	9.52442053616473	0.306115878217146	1.12255807545518	0.272694914330396	0.785087744374535	0.999818703842646	"Vmn1r73"
"ENSMUSG00000051695.6"	23309.1879894098	0.00676786405040344	0.0548492667172122	0.123390237563187	0.901798087295437	0.999818703842646	"Pcbp1"
"ENSMUSG00000051703.14"	9719.83895252624	0.073489139908753	0.06998513110143	1.05006790374151	0.29368689414984	0.999818703842646	"Tmem198"
"ENSMUSG00000051705.13"	755.055631370057	-0.0234147241614391	0.156021069626782	-0.150074116383444	0.880706140821912	0.999818703842646	"Senp8"
"ENSMUSG00000051706.3"	3.16706006118078	2.08082620278701	2.47567591479122	0.840508319507763	0.400623438916299	0.999818703842646	"Olfr1325"
"ENSMUSG00000051716.6"	0.148330138877115	-0.439429428655026	4.0804728567969	-0.107690810373377	0.914240959377767	NA	"Apon"
"ENSMUSG00000051721.6"	1332.49822761038	0.0843858235996101	0.0953902671819566	0.884637668942099	0.376352083352484	0.999818703842646	"Wdcp"
"ENSMUSG00000051723.7"	0.272413571169708	-1.30855569817615	4.04118061045673	-0.323805299567707	0.746085443714271	NA	"Rpl31-ps13"
"ENSMUSG00000051726.6"	24416.2214595831	0.0336461516431701	0.0711735743012511	0.472733763528	0.636403135091384	0.999818703842646	"Kcnf1"
"ENSMUSG00000051727.14"	291.812812660419	0.0420420926324814	0.232627852729572	0.180726822429793	0.85658200419947	0.999818703842646	"Kctd14"
"ENSMUSG00000051728.7"	0	NA	NA	NA	NA	NA	"Fam243"
"ENSMUSG00000051730.15"	885.813393325414	-0.0631288924765976	0.130869943408631	-0.482378847521026	0.629536844636511	0.999818703842646	"Mettl5"
"ENSMUSG00000051732.2"	1.15162126150447	-3.38592783860227	3.70501448499303	-0.913877085316886	0.360781435551827	NA	"Pabpc2"
"ENSMUSG00000051735.7"	303.15680139147	-0.110263127689078	0.193475371056204	-0.569907823859641	0.568740218075544	0.999818703842646	"Rinl"
"ENSMUSG00000051736.8"	780.80463184377	-0.0971741422922995	0.152378135711821	-0.637717096605488	0.523657854346037	0.999818703842646	"Fam229b"
"ENSMUSG00000051747.14"	85.0238964838755	-0.251177985511291	0.354519672542817	-0.708502249564035	0.478633415697854	0.999818703842646	"Ttn"
"ENSMUSG00000051748.2"	1.87644201973166	-3.02718187927336	2.46216435013059	-1.2294800219623	0.218891883734279	NA	"Wfdc21"
"ENSMUSG00000051768.9"	2985.60478676359	0.0432538655300915	0.076183863165154	0.567756264030931	0.570200481212963	0.999818703842646	"Xrcc1"
"ENSMUSG00000051769.2"	0	NA	NA	NA	NA	NA	"Wfdc15a"
"ENSMUSG00000051777.6"	21.5339419018039	0.64115129489147	0.6869319316741	0.933354915280966	0.350636750172405	0.999818703842646	"Iqcj"
"ENSMUSG00000051786.15"	4835.85284125898	-0.0660866657390563	0.0959364443482884	-0.68885881885652	0.490912116765747	0.999818703842646	"Tubgcp6"
"ENSMUSG00000051788.4"	0.226620578729333	-1.09171872228172	4.06152814637855	-0.268795065043474	0.788087391159514	NA	"4930564D02Rik"
"ENSMUSG00000051790.15"	44590.4634451927	-0.0193294453164855	0.0817034997704978	-0.236580383591661	0.812982339855136	0.999818703842646	"Nlgn2"
"ENSMUSG00000051793.4"	0.318206563610083	-1.50909424929967	4.02402545858824	-0.375021049153378	0.707644812246526	NA	"Olfr284"
"ENSMUSG00000051802.3"	0	NA	NA	NA	NA	NA	"Krtap19-5"
"ENSMUSG00000051804.3"	0	NA	NA	NA	NA	NA	"Adam6b"
"ENSMUSG00000051811.14"	160.706665472042	0.215886879241823	0.274901282139159	0.785325108569475	0.432262977987194	0.999818703842646	"Cox6b2"
"ENSMUSG00000051817.8"	2856.29460867548	-0.0720538565273034	0.118238107489319	-0.609396226456114	0.542261838525753	0.999818703842646	"Sox12"
"ENSMUSG00000051827.11"	0	NA	NA	NA	NA	NA	"Rhox2a"
"ENSMUSG00000051839.7"	21.6044822288179	-1.00388314644696	0.799239561781862	-1.25604786656063	0.209098616003468	0.999818703842646	"Gypa"
"ENSMUSG00000051851.5"	1367.63481856026	0.100871770621067	0.10324892052864	0.976976515634234	0.328580778908557	0.999818703842646	"Rtl8c"
"ENSMUSG00000051853.10"	177960.971012323	-0.0384690226322802	0.0595072536802948	-0.646459385253378	0.517981891941981	0.999818703842646	"Arf3"
"ENSMUSG00000051855.15"	4070.80530328799	0.11252287764078	0.101510001582703	1.1084905515355	0.267650017432689	0.999818703842646	"Mest"
"ENSMUSG00000051860.13"	10.0203688757445	0.664919146711027	1.24962005024414	0.532097053485273	0.594658778043036	0.999818703842646	"Samd7"
"ENSMUSG00000051864.10"	4831.89507323575	-0.0271297094969823	0.0721499993330031	-0.376018153122456	0.706903400471456	0.999818703842646	"Tbc1d22a"
"ENSMUSG00000051877.8"	5.19666079068187	0.505408383674327	1.25254252435219	0.403505967939668	0.686576045290547	0.999818703842646	"Vmn2r72"
"ENSMUSG00000051879.4"	0.159103281805042	-0.439429428655026	4.0804728567969	-0.107690810373377	0.914240959377767	NA	"Krt71"
"ENSMUSG00000051885.6"	0	NA	NA	NA	NA	NA	"Olfr664"
"ENSMUSG00000051890.13"	2306.94526119677	-0.0433995335845944	0.0861509939518377	-0.503761263727923	0.614429151393036	0.999818703842646	"Klhdc1"
"ENSMUSG00000051896.4"	0	NA	NA	NA	NA	NA	"Tex37"
"ENSMUSG00000051900.12"	0.113310289364666	-0.439429428655026	4.0804728567969	-0.107690810373377	0.914240959377767	NA	"Abca16"
"ENSMUSG00000051906.15"	49.6355544310559	0.798597933058188	0.59552768939547	1.34099211049088	0.179923014135804	0.999818703842646	"Cd209f"
"ENSMUSG00000051910.13"	3161.44028707679	0.000896614291393467	0.110234630547359	0.00813368981182606	0.993510326032993	0.999818703842646	"Sox6"
"ENSMUSG00000051917.3"	0	NA	NA	NA	NA	NA	"Tas2r144"
"ENSMUSG00000051920.7"	2125.55290156826	0.369147532997499	0.0979121001574412	3.77019318760312	0.000163121228268476	0.0562712942194626	"Rspo2"
"ENSMUSG00000051934.5"	4697.57669823478	0.0130767879772284	0.0771651786038684	0.169464883174298	0.865430991993953	0.999818703842646	"Spats2"
"ENSMUSG00000051936.4"	0	NA	NA	NA	NA	NA	"Prss58"
"ENSMUSG00000051940.2"	5.07891501473643	2.18363710634625	1.99850322991716	1.09263626581017	0.274553533162619	0.999818703842646	"5031410I06Rik"
"ENSMUSG00000051950.10"	2448.00941322081	0.0934521069388892	0.0927074503135683	1.00803232774499	0.313438942904387	0.999818703842646	"B3glct"
"ENSMUSG00000051951.5"	4017.57009907365	-0.0678644873714084	0.26874505700077	-0.252523667332843	0.800636322847629	0.999818703842646	"Xkr4"
"ENSMUSG00000051952.5"	0.457630009886759	-0.554843255464644	4.02293762721397	-0.137919924910417	0.890303703094968	NA	"Olfr371"
"ENSMUSG00000051956.4"	0.937393548878317	-1.82990589673583	3.50057199094773	-0.52274482612209	0.601151839434432	NA	"Rnf133"
"ENSMUSG00000051965.8"	27.4314216334672	0.204228665537996	0.720578667033144	0.283423135989957	0.776852495215003	0.999818703842646	"Nanos2"
"ENSMUSG00000051969.7"	0.326846851417923	2.27755169312126	4.03517894447494	0.564423963462571	0.572465634088404	NA	"Tlr11"
"ENSMUSG00000051977.16"	160.029317973404	-0.0976383192166439	0.265262591977759	-0.36808175057277	0.712812278060122	0.999818703842646	"Prdm9"
"ENSMUSG00000051978.9"	546.360584297992	0.0777548198571331	0.150579099554212	0.516371927361272	0.605594668671495	0.999818703842646	"Erich1"
"ENSMUSG00000051980.13"	168.184331966032	0.440410827352001	0.366498317048865	1.20167216836982	0.229490568319327	0.999818703842646	"Casr"
"ENSMUSG00000051984.13"	16.087007262432	0.239978266710068	0.797659736326127	0.30085292735893	0.763526646725709	0.999818703842646	"Sec31b"
"ENSMUSG00000051985.12"	1489.89680660828	-0.250412653913806	0.179847595752588	-1.39236030854865	0.163813317404594	0.999818703842646	"Igfn1"
"ENSMUSG00000051989.11"	601.6140343122	0.0486943089834339	0.158530740615441	0.307160042237834	0.758721557970506	0.999818703842646	"Smim11"
"ENSMUSG00000051998.14"	14.5127318411582	-0.00112164150511039	0.83946055921237	-0.00133614556729476	0.998933910398083	0.999818703842646	"Lax1"
"ENSMUSG00000052005.8"	2057.49202563119	-0.0403461463814721	0.165765896208593	-0.243392321968942	0.807701491188757	0.999818703842646	"Gm9864"
"ENSMUSG00000052012.6"	10.9074636202982	-0.780850205760619	0.954233736461946	-0.818300774667443	0.413185463884313	0.999818703842646	"Olfr796"
"ENSMUSG00000052013.15"	26.6913719149281	-0.00179203572285583	0.636096592376809	-0.00281723836337464	0.997752171979201	0.999818703842646	"Btla"
"ENSMUSG00000052014.6"	36.5358830569003	-0.236895110566865	0.525165401642684	-0.451086666840336	0.651927086885338	0.999818703842646	"A330070K13Rik"
"ENSMUSG00000052025.9"	0	NA	NA	NA	NA	NA	"Ppp1r2-ps7"
"ENSMUSG00000052026.8"	9480.6131783653	-0.0405190590812216	0.096952842445657	-0.417925437347883	0.676001633647086	0.999818703842646	"Slc6a7"
"ENSMUSG00000052031.8"	3792.53025038496	-0.0311948002117769	0.0769545234846222	-0.405366686703096	0.685207994425868	0.999818703842646	"Tagap1"
"ENSMUSG00000052033.13"	1688.85940305282	0.0466511054843657	0.132332763962448	0.352528762246695	0.724441752011102	0.999818703842646	"Pfdn4"
"ENSMUSG00000052040.10"	33109.4110644528	0.064978224561382	0.133338363348273	0.48731830007289	0.626032781099619	0.999818703842646	"Klf13"
"ENSMUSG00000052056.14"	524.472301088703	-0.100368642301941	0.169193715667337	-0.593217318421464	0.553035723928871	0.999818703842646	"Zfp217"
"ENSMUSG00000052058.3"	6.30097104127029	0.248950876448689	1.38090004520537	0.180281604967046	0.856931496173379	0.999818703842646	"Olfr901"
"ENSMUSG00000052062.14"	547.258708364215	-0.0649970570805351	0.161139327771353	-0.403359365956658	0.68668387476125	0.999818703842646	"Pard3b"
"ENSMUSG00000052075.7"	0	NA	NA	NA	NA	NA	"1700029F12Rik"
"ENSMUSG00000052085.7"	666.923250895914	0.00512411623482286	0.15248525324362	0.0336040117048975	0.973192923198663	0.999818703842646	"Dock8"
"ENSMUSG00000052087.14"	7880.41188333785	-0.0670375105572933	0.0744230462168504	-0.900762787402742	0.367714457085871	0.999818703842646	"Rgs14"
"ENSMUSG00000052099.14"	0.481629989319045	-0.533799997252063	4.02211614240936	-0.132716206681268	0.894417825172215	NA	"Prss51"
"ENSMUSG00000052102.15"	2860.78309672683	-0.0232018105816562	0.0861494218263691	-0.269320560600147	0.787683011447321	0.999818703842646	"Gnpda1"
"ENSMUSG00000052105.17"	9845.74439343902	-0.00436998187482516	0.0972972950132602	-0.0449137036567111	0.964176093929238	0.999818703842646	"Mtcl1"
"ENSMUSG00000052117.5"	48.0328932049577	0.222669683009382	0.490965157573483	0.453534593187613	0.650163839396314	0.999818703842646	"D630039A03Rik"
"ENSMUSG00000052131.7"	0.605693743971274	3.02215599612252	3.99697639470603	0.756110543991541	0.449582920727255	NA	"Akr1b7"
"ENSMUSG00000052133.16"	2773.42709165623	-0.0869998108181921	0.0838634039264782	-1.03739899342106	0.299549947252223	0.999818703842646	"Sema5b"
"ENSMUSG00000052135.8"	2145.60171496253	0.0898881241603954	0.0952182021582713	0.944022488588723	0.345158156426599	0.999818703842646	"Foxo6"
"ENSMUSG00000052137.11"	1456.77740980447	0.010618617377099	0.0950015783401677	0.11177306274931	0.911003346469962	0.999818703842646	"Rbm12b2"
"ENSMUSG00000052139.18"	4399.95425318244	0.0680556990238635	0.0896517765232384	0.759111549855601	0.447785830603705	0.999818703842646	"Babam2"
"ENSMUSG00000052142.15"	312.377960828285	-0.103763311736511	0.19679962718655	-0.527253599104394	0.598017491999643	0.999818703842646	"Rasal3"
"ENSMUSG00000052144.8"	10938.9401247901	-0.0378237111369202	0.0655088480975165	-0.577383242651677	0.56368059176127	0.999818703842646	"Ppp4r2"
"ENSMUSG00000052146.16"	16444.8039277832	0.0866651542112529	0.108071382089473	0.801925102979644	0.42259628415388	0.999818703842646	"Rps10"
"ENSMUSG00000052151.12"	374.884729000063	0.260778586371317	0.189063906447907	1.37931449355284	0.167797809764853	0.999818703842646	"Plpp2"
"ENSMUSG00000052155.5"	8684.16922702069	-0.0761840115733186	0.11339458882102	-0.671848739568747	0.501679996532779	0.999818703842646	"Acvr2a"
"ENSMUSG00000052157.4"	0.29666027775423	-1.42033468903325	4.03133523252982	-0.352323636489524	0.72459556381054	NA	"Gm650"
"ENSMUSG00000052160.7"	513.653257079471	0.00356579487164725	0.153277432914371	0.0232636651322266	0.981439954888646	0.999818703842646	"Pld4"
"ENSMUSG00000052180.15"	29.394668754273	0.390443075986787	0.666823767971401	0.585526633483066	0.558193663666996	0.999818703842646	"Serpinb6c"
"ENSMUSG00000052182.4"	0	NA	NA	NA	NA	NA	"Olfr849"
"ENSMUSG00000052187.4"	4.12523195533233	1.02022033557845	1.85242793607332	0.550747651615025	0.581806673990736	0.999818703842646	"Hbb-y"
"ENSMUSG00000052192.5"	0	NA	NA	NA	NA	NA	"Gm5963"
"ENSMUSG00000052212.6"	8.40455552751258	-0.548759868568099	1.20575387219269	-0.455117649815355	0.649024600955464	0.999818703842646	"Cd177"
"ENSMUSG00000052214.9"	7738.29658807999	-0.0145104301589308	0.0787074442021296	-0.18435905658004	0.8537317873443	0.999818703842646	"Opa3"
"ENSMUSG00000052217.6"	0	NA	NA	NA	NA	NA	"Hbb-bh1"
"ENSMUSG00000052221.8"	117.419885433151	-0.257487596009205	0.351040282578614	-0.733498714500213	0.463254311596507	0.999818703842646	"Ppp1r36"
"ENSMUSG00000052229.5"	12431.5818589966	0.237729798431906	0.105077367975449	2.2624262770595	0.0236710789556273	0.999818703842646	"Gpr17"
"ENSMUSG00000052234.2"	28.9137451142716	0.598564362327168	1.05031213795639	0.56989188327558	0.568751030371919	0.999818703842646	"Epx"
"ENSMUSG00000052241.3"	84.7615423106883	0.122991517352505	0.38933427725678	0.315902104019955	0.752076814868902	0.999818703842646	"A930035D04Rik"
"ENSMUSG00000052253.6"	5150.52831097349	0.0185653900560175	0.0659500497078375	0.281506839468101	0.778321682969867	0.999818703842646	"Zfp622"
"ENSMUSG00000052270.7"	11.1045731824813	0.927944843761258	1.09362258220087	0.848505562032022	0.39615647620675	0.999818703842646	"Fpr2"
"ENSMUSG00000052271.7"	14.1191107137802	-0.0171422451490018	0.837517064308722	-0.0204679353765177	0.983670090578379	0.999818703842646	"Bhlha15"
"ENSMUSG00000052273.4"	69.6226550564935	-0.480604947065723	0.468354369512833	-1.02615664195817	0.304817754965331	0.999818703842646	"Dnah3"
"ENSMUSG00000052276.8"	29.3808606254761	-0.0771724509311173	0.660849560512739	-0.116777638274044	0.907036264562715	0.999818703842646	"Ostn"
"ENSMUSG00000052293.14"	2047.83445041375	-0.0472827724260359	0.143363786040167	-0.329809736001172	0.741543730366129	0.999818703842646	"Taf9"
"ENSMUSG00000052296.7"	21982.4937159143	0.0322182816119171	0.0634565275155768	0.507722103199051	0.611648245247747	0.999818703842646	"Ppp6r1"
"ENSMUSG00000052298.12"	27927.0605119514	-0.0389933958489332	0.072131888119342	-0.54058471039076	0.588793858770749	0.999818703842646	"Cdc42se2"
"ENSMUSG00000052299.9"	8168.38343120735	-0.0517278337040158	0.0862542746676643	-0.599713276858706	0.548697338344935	0.999818703842646	"Ltn1"
"ENSMUSG00000052301.14"	6301.66188146912	0.0762332681390705	0.0711223949385558	1.07186025168205	0.283782805741148	0.999818703842646	"Doc2a"
"ENSMUSG00000052302.6"	13871.6200626164	-0.0391779793312585	0.103990514932552	-0.376745699900316	0.706362597376538	0.999818703842646	"Tbc1d30"
"ENSMUSG00000052303.6"	0	NA	NA	NA	NA	NA	"Mrgpra6"
"ENSMUSG00000052305.6"	37020.2936969095	-0.450886325595444	0.352259814056169	-1.27998229603207	0.200551362373967	0.999818703842646	"Hbb-bs"
"ENSMUSG00000052310.9"	6024.27591295725	0.0382969386997136	0.0743176886395857	0.51531390979394	0.606333680458947	0.999818703842646	"Slc39a1"
"ENSMUSG00000052316.9"	1.7857675037284	2.70169507902237	2.46008115907465	1.09821380040917	0.272111141483521	NA	"Lrrc15"
"ENSMUSG00000052331.14"	1437.47323389382	-0.0153665762012686	0.117549784319985	-0.130723984651804	0.895993658148927	0.999818703842646	"Ankrd44"
"ENSMUSG00000052334.11"	1.68447097839823	0.518787898476466	2.85542796074358	0.181684814188543	0.855830084142218	NA	"1700024B05Rik"
"ENSMUSG00000052336.7"	6706.8079570105	0.0257243597303112	0.0820053423027919	0.313691267031459	0.75375553413139	0.999818703842646	"Cx3cr1"
"ENSMUSG00000052337.15"	14476.783759595	0.0761012883940523	0.059632416745257	1.27617313782784	0.20189432209598	0.999818703842646	"Immt"
"ENSMUSG00000052353.13"	3011.78378468003	0.104549885973963	0.124631606015089	0.838871369123697	0.4015414958105	0.999818703842646	"Cemip"
"ENSMUSG00000052363.8"	13.6528274923143	0.498873419320548	0.918447590107617	0.543170263272283	0.587012578763639	0.999818703842646	"Zdhhc19"
"ENSMUSG00000052364.4"	5035.47577990319	0.078256251989324	0.102438215104538	0.763936114168562	0.444905314734211	0.999818703842646	"B630019K06Rik"
"ENSMUSG00000052369.8"	2579.98312253967	-0.062518162722756	0.0985602415117188	-0.63431422005315	0.525875778116971	0.999818703842646	"Tmem106c"
"ENSMUSG00000052372.10"	2961.10678176874	-0.240401036575935	0.0988435272183631	-2.43213737248415	0.0150100132420677	0.915884368638221	"Il1rapl1"
"ENSMUSG00000052373.14"	6539.89184580397	0.00862792422056714	0.0667866718907828	0.129186317813178	0.897210222289768	0.999818703842646	"Mpp3"
"ENSMUSG00000052374.16"	2584.28749965566	-0.0746147281422409	0.120871850137029	-0.617304426610931	0.537033947633175	0.999818703842646	"Actn2"
"ENSMUSG00000052382.5"	0	NA	NA	NA	NA	NA	"Rnase9"
"ENSMUSG00000052384.14"	994.971843427348	-0.157376217584253	0.117560640572244	-1.33868118460567	0.180674484101473	0.999818703842646	"Nrros"
"ENSMUSG00000052387.16"	8881.04170424186	-0.044877136838197	0.121660634517912	-0.368871467882982	0.712223531286439	0.999818703842646	"Trpm3"
"ENSMUSG00000052392.5"	511.103024021426	-0.288898804368975	0.159466919874603	-1.8116535052922	0.0700397519832011	0.999818703842646	"Acot4"
"ENSMUSG00000052395.17"	1411.14059197797	0.0182173433006328	0.107659476057445	0.1692126319741	0.865629394188213	0.999818703842646	"Rft1"
"ENSMUSG00000052396.7"	1.33497124989404	-3.59844227784438	3.93468135303693	-0.914544776304939	0.360430661143658	NA	"Mogat2"
"ENSMUSG00000052397.8"	9826.41272849349	-0.00628170913656583	0.0623304764152498	-0.100780701477663	0.919724546821566	0.999818703842646	"Ezr"
"ENSMUSG00000052406.14"	4049.33322747294	0.0361835502331591	0.0699619144470339	0.517189252454671	0.605024053820881	0.999818703842646	"Rexo4"
